Objekt_Anschriften
Strasse
Fährhofstraße 15
Gartenstraße 23
Spielhagenstraße 1a
Tessinstraße 1
Gerhart-Hauptmann-straße 9
Greifswalder Chaussee 43
Gartenstraße 27
Dr.-Karl-Lappe-Str. 16
Dr. Karl Lappe Str. 16
Bleistraße 1
Bleistraße 2
Bleistraße 2a
Bleistraße 3
Marienstraße 26
Stralsunder Straße 42
Stralsunder Straße 43
Dr.-Karl-Lappe-Straße 29
Dr.-Karl-Lappe-straße 27
Dr. Karl Lappe Str. 13
Greifswalder Chaussee 43
Schmiedeweg 17
Kranichring 47 - 49a b
Kranichring 60
Seestraße 14
Kranichring 49a - b
